,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,geometry,index_right,PB_NAME,PB_NUM,WATER_TYPE,AREA_KM2,UW_Wrack,,,,
789,182938541,12-09-23 12:38,12-09-23,2023-09-12 02:38:00 UTC,Hobart,5858200,ttsquid,,2023-09-12 13:09:59 UTC,2023-09-12 22:42:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182938541,https://inaturalist-open-data.s3.amazonaws.com/photos/319057744/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95235443,147.3523722,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3523722259 -42.9523544349),,,,,,W,,,,
790,182938592,12-09-23 12:43,12-09-23,2023-09-12 02:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-12 13:10:08 UTC,2023-09-12 22:39:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182938592,https://inaturalist-open-data.s3.amazonaws.com/photos/319057930/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.95258667,147.3509017,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3509016667 -42.9525866667),,,,,,W,,,,
791,182938601,12-09-23 12:44,12-09-23,2023-09-12 02:44:00 UTC,Hobart,5858200,ttsquid,,2023-09-12 13:10:09 UTC,2023-09-12 22:38:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182938601,https://inaturalist-open-data.s3.amazonaws.com/photos/319057952/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95275167,147.3504017,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3504016667 -42.9527516667),,,,,,W,,,,
792,182938620,12-09-23 12:46,12-09-23,2023-09-12 02:46:00 UTC,Hobart,5858200,ttsquid,,2023-09-12 13:10:12 UTC,2023-09-14 08:16:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182938620,https://inaturalist-open-data.s3.amazonaws.com/photos/319057991/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95308167,147.349365,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.349365 -42.9530816667),,,,,,W,,,,
793,183126708,23-01-10 14:11,23-01-10,2010-01-23 03:11:00 UTC,Sydney,2751649,suejaggar,Sue Jaggar,2023-09-13 20:17:57 UTC,2023-09-13 22:14:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/183126708,https://inaturalist-open-data.s3.amazonaws.com/photos/319433318/medium.jpeg,,"Australia, beach, Buli Beach, Illawarra, NSW, Ocean, Places, Scenes, Seaside, seaweed, water, Wollongong",,1,0,FALSE,,"Wollongong NSW, Australia",-34.34080329,150.9246006,15,,,,15,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.9246005806 -34.3408032868),,,,,,W,,,,
796,183197224,11-09-23 11:42,11-09-23,2023-09-11 01:42:13 UTC,Sydney,7058385,mijur,,2023-09-14 11:06:49 UTC,2023-11-05 14:26:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183197224,https://inaturalist-open-data.s3.amazonaws.com/photos/319573453/medium.jpeg,,,,1,0,FALSE,2,"Nambucca Shire, New South Wales, Australien",-30.59083675,153.0141382,10528,,,,10528,,,FALSE,gps,gps,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.0141381919 -30.5908367477),20,Central Eastern Shelf Transition,39,Transitional Waters,43033.89089,W,,,,
798,183789252,06-09-23 17:46,06-09-23,2023-09-06 07:46:24 UTC,Sydney,5027854,shelomi,Shelomi Doyle,2023-09-18 02:28:57 UTC,2023-11-09 23:53:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183789252,https://inaturalist-open-data.s3.amazonaws.com/photos/320693711/medium.jpeg,,,Washed up on beach.,1,0,FALSE,2,"Korora NSW 2450, Australia",-30.2539318,153.1408944,,,,,,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.1408944 -30.2539318),20,Central Eastern Shelf Transition,39,Transitional Waters,43033.89089,W,,,,
801,184240463,21-09-23 14:42,21-09-23,2023-09-21 04:42:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:37 UTC,2023-09-25 12:51:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240463,https://inaturalist-open-data.s3.amazonaws.com/photos/321573229/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95194747,147.3542117,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3542117056 -42.9519474729),,,,,,W,,,,
802,184240465,21-09-23 14:42,21-09-23,2023-09-21 04:42:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:38 UTC,2023-09-25 12:51:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240465,https://inaturalist-open-data.s3.amazonaws.com/photos/321573485/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
803,184240466,21-09-23 14:42,21-09-23,2023-09-21 04:42:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:38 UTC,2023-09-25 12:51:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240466,https://inaturalist-open-data.s3.amazonaws.com/photos/321573486/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
804,184240467,21-09-23 14:42,21-09-23,2023-09-21 04:42:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:38 UTC,2023-09-25 12:51:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240467,https://inaturalist-open-data.s3.amazonaws.com/photos/321573487/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
805,184240468,21-09-23 14:42,21-09-23,2023-09-21 04:42:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:39 UTC,2023-09-25 12:51:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240468,https://inaturalist-open-data.s3.amazonaws.com/photos/321573495/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
806,184240469,21-09-23 14:43,21-09-23,2023-09-21 04:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:39 UTC,2023-09-25 12:51:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240469,https://inaturalist-open-data.s3.amazonaws.com/photos/321573496/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
807,184240473,21-09-23 14:43,21-09-23,2023-09-21 04:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:40 UTC,2023-09-25 12:51:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240473,https://inaturalist-open-data.s3.amazonaws.com/photos/321573503/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
808,184240475,21-09-23 14:43,21-09-23,2023-09-21 04:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:40 UTC,2023-09-25 12:51:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240475,https://inaturalist-open-data.s3.amazonaws.com/photos/321573504/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
809,184240477,21-09-23 14:43,21-09-23,2023-09-21 04:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:40 UTC,2023-09-25 12:51:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240477,https://inaturalist-open-data.s3.amazonaws.com/photos/321573505/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
810,184240481,21-09-23 14:43,21-09-23,2023-09-21 04:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:41 UTC,2023-09-25 12:51:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240481,https://inaturalist-open-data.s3.amazonaws.com/photos/321573519/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
811,184240484,21-09-23 14:43,21-09-23,2023-09-21 04:43:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:41 UTC,2023-09-25 12:51:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240484,https://inaturalist-open-data.s3.amazonaws.com/photos/321573527/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
812,184240485,21-09-23 14:44,21-09-23,2023-09-21 04:44:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:41 UTC,2023-09-25 12:51:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240485,https://inaturalist-open-data.s3.amazonaws.com/photos/321573528/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
813,184240486,21-09-23 14:44,21-09-23,2023-09-21 04:44:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:42 UTC,2023-09-25 12:51:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240486,https://inaturalist-open-data.s3.amazonaws.com/photos/321573530/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
814,184240488,21-09-23 14:44,21-09-23,2023-09-21 04:44:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:42 UTC,2023-09-25 12:51:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240488,https://inaturalist-open-data.s3.amazonaws.com/photos/321573538/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
815,184240489,21-09-23 14:44,21-09-23,2023-09-21 04:44:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:42 UTC,2023-09-25 12:51:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240489,https://inaturalist-open-data.s3.amazonaws.com/photos/321573542/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95188012,147.3543517,50,,,,50,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.354351721 -42.9518801212),,,,,,W,,,,
816,184240495,21-09-23 14:50,21-09-23,2023-09-21 04:50:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:44 UTC,2023-09-25 12:51:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240495,https://inaturalist-open-data.s3.amazonaws.com/photos/321573571/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95198167,147.35383,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.35383 -42.9519816667),,,,,,W,,,,
817,184240496,21-09-23 14:50,21-09-23,2023-09-21 04:50:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:44 UTC,2023-09-25 12:51:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240496,https://inaturalist-open-data.s3.amazonaws.com/photos/321573570/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95202167,147.353725,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.353725 -42.9520216667),,,,,,W,,,,
818,184240501,21-09-23 14:51,21-09-23,2023-09-21 04:51:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:46 UTC,2023-09-25 12:51:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240501,https://inaturalist-open-data.s3.amazonaws.com/photos/321573596/medium.jpeg,,,,2,0,FALSE,,"Kingborough, Tasmania, Australia",-42.952065,147.35349,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.35349 -42.952065),,,,,,W,,,,
819,184240504,21-09-23 14:51,21-09-23,2023-09-21 04:51:00 UTC,Hobart,5858200,ttsquid,,2023-09-21 11:04:47 UTC,2023-09-25 12:51:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184240504,https://inaturalist-open-data.s3.amazonaws.com/photos/321573612/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-42.95213333,147.35345,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.35345 -42.9521333333),,,,,,W,,,,
820,184448501,2023-09-23 08:27:19+10:00,23-09-23,2023-09-22 22:27:19 UTC,Brisbane,1856054,tanyadodgen,,2023-09-22 22:28:31 UTC,2023-09-23 01:57:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184448501,https://inaturalist-open-data.s3.amazonaws.com/photos/321967104/medium.jpg,,,,1,0,FALSE,3,"North Stradbroke Island, Amity, QLD, AU",-27.39130099,153.4481946,6,,,,6,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.4481946265 -27.391300992),,,,,,W,,,,
821,184653196,19-09-23 10:03,19-09-23,2023-09-19 00:03:46 UTC,Hobart,5566514,sigrid95,Sigrid Joan,2023-09-24 07:10:17 UTC,2023-10-02 09:09:04 UTC,research,,https://www.inaturalist.org/observations/184653196,https://static.inaturalist.org/photos/322363816/medium.jpeg,,,,4,0,FALSE,2,"Freycinet National Park, Coles Bay Rd, Coles Bay TAS 7215, Australia",-42.13333889,148.302275,,,,,,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (148.302275 -42.1333388889),38,Tasmanian Shelf Province,36,Cold Temperate Waters,32372.19251,W,,,,
822,184834306,26-11-22 8:57,26-11-22,2022-11-25 21:57:55 UTC,Sydney,356301,eschlogl,Erik Schlogl,2023-09-25 07:30:12 UTC,2023-10-01 03:55:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184834306,https://inaturalist-open-data.s3.amazonaws.com/photos/322693181/medium.jpg,,class-bulkobservationfile-user_id-356301-filename-sydney68-csv-project_id-2023-09-25 00:30:09 -0700.csv,,1,0,FALSE,,"""The Leap, Botany Bay National Park, Australia""",-34.003917,151.2285,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2285 -34.003917),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
823,184835111,10-09-23 10:52,10-09-23,2023-09-10 00:52:05 UTC,Sydney,7249511,southcoastdiver,Rod Sleath,2023-09-25 07:45:18 UTC,2023-09-25 09:14:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184835111,https://inaturalist-open-data.s3.amazonaws.com/photos/322694722/medium.jpeg,,,,1,0,FALSE,2,"Shoalhaven, NSW, Australia",-35.11200763,150.76921,775,,,,775,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.769210048 -35.1120076347),33,Southeast Shelf Transition,37,Transitional Waters,59612.67573,U,,,,
824,185117567,27-09-23 16:05,27-09-23,2023-09-27 06:05:00 UTC,Sydney,2750876,dj_maple,Dion Maple,2023-09-27 08:55:30 UTC,2023-09-27 10:53:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185117567,https://inaturalist-open-data.s3.amazonaws.com/photos/323249760/medium.jpeg,,,,1,0,FALSE,,"Jervis Bay JBT 2540, Australia",-35.12445822,150.7533661,70,,,,70,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.7533660638 -35.124458219),33,Southeast Shelf Transition,37,Transitional Waters,59612.67573,U,,,,
826,185413622,29-09-23 12:46,29-09-23,2023-09-29 02:46:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:23 UTC,2023-09-30 01:02:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413622,https://inaturalist-open-data.s3.amazonaws.com/photos/323816440/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91701333,147.3602967,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3602966667 -42.9170133333),,,,,,W,,,,
827,185413631,29-09-23 12:46,29-09-23,2023-09-29 02:46:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:28 UTC,2023-09-30 01:02:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413631,https://inaturalist-open-data.s3.amazonaws.com/photos/323816450/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91701333,147.3602967,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3602966667 -42.9170133333),,,,,,W,,,,
828,185413638,29-09-23 12:46,29-09-23,2023-09-29 02:46:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:31 UTC,2023-10-01 08:19:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413638,https://inaturalist-open-data.s3.amazonaws.com/photos/323816455/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91701333,147.3602967,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3602966667 -42.9170133333),,,,,,W,,,,
829,185413646,29-09-23 12:46,29-09-23,2023-09-29 02:46:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:35 UTC,2023-09-30 01:02:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413646,https://inaturalist-open-data.s3.amazonaws.com/photos/323816451/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91704,147.3602883,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3602883333 -42.91704),,,,,,W,,,,
830,185413662,29-09-23 12:47,29-09-23,2023-09-29 02:47:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:37 UTC,2023-09-30 01:02:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413662,https://inaturalist-open-data.s3.amazonaws.com/photos/323816467/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91737333,147.3602317,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3602316667 -42.9173733333),,,,,,W,,,,
831,185413695,29-09-23 12:47,29-09-23,2023-09-29 02:47:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:52 UTC,2023-09-30 01:02:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413695,https://inaturalist-open-data.s3.amazonaws.com/photos/323816469/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91746333,147.3602133,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3602133333 -42.9174633333),,,,,,W,,,,
832,185413706,29-09-23 12:47,29-09-23,2023-09-29 02:47:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:56 UTC,2023-09-30 01:02:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413706,https://inaturalist-open-data.s3.amazonaws.com/photos/323816471/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91749333,147.3601867,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3601866667 -42.9174933333),,,,,,W,,,,
833,185413709,29-09-23 12:48,29-09-23,2023-09-29 02:48:00 UTC,Hobart,5858200,ttsquid,,2023-09-29 13:08:57 UTC,2023-09-30 01:02:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185413709,https://inaturalist-open-data.s3.amazonaws.com/photos/323816485/medium.jpeg,,,,2,0,FALSE,,"Hobart TAS, Australia",-42.91799167,147.360185,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.360185 -42.9179916667),,,,,,W,,,,
834,186269291,05-10-23 13:22,05-10-23,2023-10-05 02:22:00 UTC,Hobart,5858200,ttsquid,,2023-10-05 11:54:31 UTC,2023-10-05 21:43:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186269291,https://inaturalist-open-data.s3.amazonaws.com/photos/325480477/medium.jpeg,,,,2,0,FALSE,,"Blackmans Bay TAS 7052, Australia",-43.007805,147.3267433,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3267433333 -43.007805),38,Tasmanian Shelf Province,36,Cold Temperate Waters,32372.19251,W,,,,
835,186269292,05-10-23 13:27,05-10-23,2023-10-05 02:27:00 UTC,Hobart,5858200,ttsquid,,2023-10-05 11:54:32 UTC,2023-10-05 21:43:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186269292,https://inaturalist-open-data.s3.amazonaws.com/photos/325480475/medium.jpeg,,,,2,0,FALSE,,"Kingborough, TAS, Australia",-43.00731,147.324865,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.324865 -43.00731),,,,,,W,,,,
836,186269299,05-10-23 13:29,05-10-23,2023-10-05 02:29:00 UTC,Hobart,5858200,ttsquid,,2023-10-05 11:54:33 UTC,2023-10-05 21:42:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186269299,https://inaturalist-open-data.s3.amazonaws.com/photos/325480511/medium.jpeg,,,,2,0,FALSE,,"Kingborough, Tasmania, Australia",-43.00612667,147.3243267,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.3243266667 -43.0061266667),,,,,,W,,,,
837,186272127,05-10-23 14:29,05-10-23,2023-10-05 03:29:00 UTC,Hobart,5858200,ttsquid,,2023-10-05 12:28:13 UTC,2023-10-05 21:40:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186272127,https://inaturalist-open-data.s3.amazonaws.com/photos/325488649/medium.jpeg,,,,2,0,FALSE,,"Blackmans Bay TAS 7052, Australia",-43.01548,147.32911,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.32911 -43.01548),,,,,,W,,,,
838,186272138,05-10-23 14:29,05-10-23,2023-10-05 03:29:00 UTC,Hobart,5858200,ttsquid,,2023-10-05 12:28:22 UTC,2023-10-05 21:40:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186272138,https://inaturalist-open-data.s3.amazonaws.com/photos/325488675/medium.jpeg,,,,1,0,FALSE,,"Blackmans Bay TAS 7052, Australia",-43.015905,147.32897,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (147.32897 -43.015905),,,,,,W,,,,
